name,positions,company
นาย ติรวัฒน์ สุจริตกุล,"ประธานกรรมการ,กรรมการอิสระ,กรรมการตรวจสอบ",upa
นาย วิชญ์ สุวรรณศรี,"ประธานเจ้าหน้าที่บริหาร (รักษาการ),กรรมการ",upa
นาย กวิน เฉลิมโรจน์,กรรมการ,upa
นาย จอห์น เอ็ดเวอร์ด แม็คคอช,กรรมการ,upa
นาย ถาวร พรพนัสศรี,"กรรมการอิสระ,ประธานกรรมการตรวจสอบ",upa
นาย จิริเดชา พึ่งสุนทร,"กรรมการอิสระ,กรรมการตรวจสอบ",upa
น.ส. ดาลัดย์ ทรัพย์ทวีชัยกุล,ประธานกรรมการ,upf
นาย โกมล เอี่ยมวัชรินทร์,"กรรมการผู้จัดการ,กรรมการ",upf
นาย ชุตินธร ดารกานนท์,กรรมการ,upf
นาง จันทรตรี ดารกานนท์,กรรมการ,upf
นาย วัชรพงษ์ ดารกานนท์,กรรมการ,upf
นาย นันทิยะ ดารกานนท์,กรรมการ,upf
นาย กลย์ทรรศน์ ตั้งจิตต์กุล,"กรรมการอิสระ,กรรมการตรวจสอบ",upf
นาง นันทวัลย์ ศกุนตนาค,"กรรมการอิสระ,ประธานกรรมการตรวจสอบ",upf
นาย วันชัย รัตนวงษ์,"กรรมการอิสระ,กรรมการตรวจสอบ",upf
นาย นริศ ชัยสูตร,"ประธานกรรมการ,กรรมการอิสระ,ประธานกรรมการตรวจสอบ",upoic
น.ส. อัญชลี สืบจันทศิริ,"รองประธานกรรมการ,กรรมการผู้จัดการ",upoic
นาย ชาง ยิง วัง,กรรมการ,upoic
น.ส. ปิยธิดา สุขจันทร์,กรรมการ,upoic
นาย อำพล สิมะโรจนา,กรรมการ,upoic
นาย เสงี่ยม สันทัด,"กรรมการอิสระ,กรรมการตรวจสอบ",upoic
นาย วศิน ปัจจักขะภัติ,"กรรมการอิสระ,กรรมการตรวจสอบ",upoic
นาย ไพสิฐ แก่นจันทน์,"ประธานกรรมการ,กรรมการอิสระ,ประธานกรรมการตรวจสอบ",ureka
นาย นพดล มิ่งจินดา,"ประธานกรรมการบริหาร,รองประธานกรรมการ",ureka
น.ส. สุนิสา จิระวุฒิกุล,"ประธานเจ้าหน้าที่บริหาร,กรรมการ",ureka
นาย นุกูล เรืองอุทัย,กรรมการ,ureka
นาย ธวัธวงศ์ พลินสุต,กรรมการ,ureka
นาย เดชา ศกุนตนาคลาภ,กรรมการ,ureka
นาย พงศ์ศักดิ์ พูลเจริญ,"กรรมการอิสระ,กรรมการตรวจสอบ",ureka
นาย ไกรฤกษ์ คชชะ,"กรรมการอิสระ,กรรมการตรวจสอบ",ureka
นาย ปรีชา ชุณหวาณิชย์,ประธานกรรมการ,ut
นาง ศรีนวล สมบัติไพรวัน,"กรรมการผู้จัดการ,กรรมการ",ut
นาย ชุตินธร ดารกานนท์,กรรมการ,ut
นาง จันทรตรี ดารกานนท์,กรรมการ,ut
นาย สุภกิจ พ่วงบัว,กรรมการ,ut
นาง สรัญญา ดารกานนท์,กรรมการ,ut
นาย พลเชษฐ์ ลิขิตธนสมบัติ,"กรรมการอิสระ,ประธานกรรมการตรวจสอบ",ut
